model,K,scheme,code_bits,info_bits,codebook_size,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
timbrewm,2,ecc1,10,6,64,chinese:SSB0288,0,81,fwp,1,1,0,5,0.8333,4.6135,0.9984,33.58
timbrewm,2,ecc1,10,6,64,chinese:SSB0288,1,82,mean,0,0,0,4,0.6667,4.5470,0.9982,34.58
timbrewm,2,ecc1,10,6,64,chinese:SSB0288,1,82,fwp,0,0,0,4,0.6667,4.5470,0.9982,34.58
timbrewm,2,ecc1,10,6,64,chinese:SSB0288,2,83,mean,0,0,0,5,0.8333,4.6120,0.9976,34.68
timbrewm,2,ecc1,10,6,64,chinese:SSB0288,2,83,fwp,0,0,0,5,0.8333,4.6120,0.9976,34.68
timbrewm,2,ecc1,10,6,64,chinese:SSB0299,0,84,mean,0,0,0,6,1.0000,4.5678,0.9987,31.15
timbrewm,2,ecc1,10,6,64,chinese:SSB0299,0,84,fwp,0,0,0,6,1.0000,4.5678,0.9987,31.15
timbrewm,2,ecc1,10,6,64,chinese:SSB0299,1,85,mean,1,1,0,5,0.8333,4.5417,0.9978,30.13
timbrewm,2,ecc1,10,6,64,chinese:SSB0299,1,85,fwp,1,1,0,5,0.8333,4.5417,0.9978,30.13
timbrewm,2,ecc1,10,6,64,chinese:SSB0299,2,86,mean,0,0,0,6,1.0000,4.5710,0.9992,32.52
timbrewm,2,ecc1,10,6,64,chinese:SSB0299,2,86,fwp,0,0,0,6,1.0000,4.5710,0.9992,32.52
timbrewm,2,ecc1,10,6,64,chinese:SSB0307,0,87,mean,1,0,0,4,0.6667,4.5462,0.9940,26.29
timbrewm,2,ecc1,10,6,64,chinese:SSB0307,0,87,fwp,1,0,0,4,0.6667,4.5462,0.9940,26.29
timbrewm,2,ecc1,10,6,64,chinese:SSB0307,1,88,mean,0,0,0,5,0.8333,4.3705,0.9949,27.16
timbrewm,2,ecc1,10,6,64,chinese:SSB0307,1,88,fwp,0,0,0,5,0.8333,4.3705,0.9949,27.16
timbrewm,2,ecc1,10,6,64,chinese:SSB0307,2,89,mean,0,0,0,4,0.6667,4.5907,0.9953,28.16
