model,k,trial_id,condition,decoded_payload,bit_count,minimum_confidence,weakest_bit_index,source_path,target_rank,confidence_source
audioseal,8,51,targeted,44368,16,0.6460533142,13,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,1,native decoder bit marginal
audioseal,8,51,average,50274,16,0.6075308323,6,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,,native decoder bit marginal
audioseal,8,52,single,16811,16,0.6715360284,5,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_02.wav,,native decoder bit marginal
audioseal,8,52,targeted,55570,16,0.7383196950,1,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_02.wav,1,native decoder bit marginal
audioseal,8,52,average,17446,16,0.5258066058,12,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_02.wav,,native decoder bit marginal
audioseal,8,53,single,21345,16,0.7062838078,5,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_03.wav,,native decoder bit marginal
audioseal,8,53,targeted,20577,16,0.6432519555,0,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_03.wav,1,native decoder bit marginal
audioseal,8,53,average,28695,16,0.5447639227,15,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_03.wav,,native decoder bit marginal
audioseal,8,54,single,40849,16,0.7354568839,7,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_01.wav,,native decoder bit marginal
audioseal,8,54,targeted,38725,16,0.6282750666,13,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_01.wav,1,native decoder bit marginal
audioseal,8,54,average,1764,16,0.5003184080,9,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_01.wav,,native decoder bit marginal
audioseal,8,55,single,2548,16,0.7164126039,15,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_02.wav,,native decoder bit marginal
audioseal,8,55,targeted,41192,16,0.5565686226,3,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_02.wav,1,native decoder bit marginal
audioseal,8,55,average,1252,16,0.5330811441,13,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_02.wav,,native decoder bit marginal
audioseal,8,56,single,35505,16,0.7132928371,12,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_03.wav,,native decoder bit marginal
audioseal,8,56,targeted,36784,16,0.5049171150,2,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_03.wav,9,native decoder bit marginal
audioseal,8,56,average,41757,16,0.5074945986,11,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_03.wav,,native decoder bit marginal
audioseal,8,57,single,13514,16,0.7009218931,10,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_01.wav,,native decoder bit marginal
audioseal,8,57,targeted,39826,16,0.6255262494,14,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_01.wav,2,native decoder bit marginal
audioseal,8,57,average,21728,16,0.5026171207,14,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_01.wav,,native decoder bit marginal
audioseal,8,58,single,5825,16,0.7256335318,8,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_02.wav,,native decoder bit marginal
audioseal,8,58,targeted,32552,16,0.5295059681,10,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_02.wav,1,native decoder bit marginal
audioseal,8,58,average,14432,16,0.5379259586,13,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_02.wav,,native decoder bit marginal
audioseal,8,59,single,16101,16,0.7306491435,8,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_03.wav,,native decoder bit marginal
audioseal,8,59,targeted,51402,16,0.6041322052,12,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_03.wav,2,native decoder bit marginal
audioseal,8,59,average,7392,16,0.5534574091,14,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_03.wav,,native decoder bit marginal
audioseal,8,60,single,21848,16,0.7216275334,10,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_01.wav,,native decoder bit marginal
audioseal,8,60,targeted,60962,16,0.5084046125,9,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_01.wav,5,native decoder bit marginal
audioseal,8,60,average,32069,16,0.5548734665,10,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_01.wav,,native decoder bit marginal
audioseal,8,61,single,21403,16,0.7374887466,7,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_02.wav,,native decoder bit marginal
audioseal,8,61,targeted,8530,16,0.6893967390,14,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_02.wav,1,native decoder bit marginal
audioseal,8,61,average,17620,16,0.5000983179,15,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_02.wav,,native decoder bit marginal
audioseal,8,62,single,46074,16,0.7130753398,13,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_03.wav,,native decoder bit marginal
