model,k,trial_id,speaker,clip_index,source_path,coalition_payloads,reference_payload,published_pesq,published_stoi,published_si_sdr,recomputed_si_sdr,snr,si_sdr_abs_error,visqol,si_sdr_for_table
wmcodec,2,294,english:2196,1,dataset/collusion_300/english/2196/english_2196_01.wav,"[44481, 1751]",44481,4.4707,0.9935,17.64,17.641101,17.693226,0.0011009999999984,4.78443862,17.64
wmcodec,2,295,english:2196,2,dataset/collusion_300/english/2196/english_2196_02.wav,"[52394, 18755]",52394,4.5538,0.9954,19.0,19.002175,19.042074,0.0021750000000011,4.89236454,19.0
wmcodec,2,296,english:2196,3,dataset/collusion_300/english/2196/english_2196_03.wav,"[65077, 42635]",65077,4.4667,0.9934,17.86,17.862127,17.9323,0.0021270000000015,4.74964692,17.86
wmcodec,2,297,english:226,1,dataset/collusion_300/english/226/english_226_01.wav,"[10489, 17806]",10489,4.4062,0.9847,12.31,12.312429,12.783995,0.0024289999999993,4.66566845,12.31
wmcodec,2,298,english:226,2,dataset/collusion_300/english/226/english_226_02.wav,"[5928, 56515]",5928,4.2764,0.9864,11.71,11.713355,12.179038,0.0033549999999991,4.73414482,11.71
wmcodec,2,299,english:226,3,dataset/collusion_300/english/226/english_226_03.wav,"[24693, 38851]",24693,4.4017,0.9881,11.78,11.783051,12.280565,0.003051000000001,4.59147291,11.78
wmcodec,3,0,chinese:SSB0005,1,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,"[40287, 22381, 59923]",40287,4.1168,0.9861,17.52,17.520509,17.596121,0.0005090000000009,4.62703861,17.52
wmcodec,3,1,chinese:SSB0005,2,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,"[9383, 2112, 29991]",9383,4.4761,0.988,17.63,17.627065,17.68595,0.0029349999999972,4.71423509,17.63
wmcodec,3,2,chinese:SSB0005,3,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,"[9867, 7177, 59937]",9867,4.4535,0.9866,16.2,16.197105,16.294192,0.0028949999999987,4.64044557,16.2
wmcodec,3,3,chinese:SSB0009,1,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,"[42610, 1248, 38624]",42610,4.331,0.9869,14.87,14.870688,15.007197,0.0006880000000002,4.68583752,14.87
wmcodec,3,4,chinese:SSB0009,2,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_02.wav,"[50103, 34716, 10612]",50103,4.3574,0.9882,14.62,14.624313,14.61278,0.0043130000000015,4.67103031,14.62
wmcodec,3,5,chinese:SSB0009,3,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_03.wav,"[31054, 38587, 42068]",31054,4.2872,0.9874,13.79,13.79305,13.969912,0.0030499999999999,4.66251873,13.79
wmcodec,3,6,chinese:SSB0011,1,dataset/collusion_300/chinese/SSB0011/chinese_SSB0011_01.wav,"[46201, 32190, 11377]",46201,4.2011,0.9865,18.11,18.106343,18.133767,0.0036570000000004,4.66556323,18.11
wmcodec,3,7,chinese:SSB0011,2,dataset/collusion_300/chinese/SSB0011/chinese_SSB0011_02.wav,"[33408, 23361, 54086]",33408,3.9545,0.9878,17.78,17.780877,17.84386,0.0008769999999991,4.67271395,17.78
wmcodec,3,8,chinese:SSB0011,3,dataset/collusion_300/chinese/SSB0011/chinese_SSB0011_03.wav,"[32379, 15146, 50580]",32379,4.3217,0.986,17.46,17.461416,17.317035,0.0014159999999989,4.71227569,17.46
wmcodec,3,9,chinese:SSB0012,1,dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_01.wav,"[16784, 36482, 1423]",16784,4.3602,0.9866,14.47,14.466629,14.617646,0.0033710000000013,4.63564785,14.47
wmcodec,3,10,chinese:SSB0012,2,dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_02.wav,"[59431, 50228, 29600]",59431,4.3307,0.9848,14.9,14.900276,15.022972,0.0002759999999994,4.66686799,14.9
wmcodec,3,11,chinese:SSB0012,3,dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_03.wav,"[5737, 58512, 21389]",5737,4.2772,0.9858,14.31,14.313318,14.465372,0.0033180000000001,4.62472777,14.31
wmcodec,3,12,chinese:SSB0016,1,dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_01.wav,"[39551, 46194, 46446]",39551,4.3035,0.9863,16.53,16.53368,16.628946,0.0036799999999992,4.42340396,16.53
wmcodec,3,13,chinese:SSB0016,2,dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_02.wav,"[43932, 43352, 26442]",43932,4.35,0.9867,15.57,15.570208,15.688125,0.0002079999999988,4.57266338,15.57
wmcodec,3,14,chinese:SSB0016,3,dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_03.wav,"[39633, 11441, 31204]",39633,4.2233,0.9848,17.57,17.568786,17.532168,0.0012140000000009,4.55470147,17.57
wmcodec,3,15,chinese:SSB0018,1,dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_01.wav,"[39638, 12915, 51649]",39638,4.3201,0.9863,15.21,15.209636,15.33053,0.0003640000000011,4.5570819,15.21
wmcodec,3,16,chinese:SSB0018,2,dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_02.wav,"[25900, 16900, 50612]",25900,4.3073,0.9866,16.64,16.636703,16.624429,0.0032969999999998,4.69151569,16.64
wmcodec,3,17,chinese:SSB0018,3,dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_03.wav,"[28816, 57630, 33682]",28816,4.447,0.9899,17.55,17.554777,17.62414,0.0047770000000006,4.73064646,17.55
wmcodec,3,18,chinese:SSB0033,1,dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_01.wav,"[56856, 8306, 56255]",56856,4.43,0.9893,20.89,20.888178,20.921185,0.0018220000000006,4.72908125,20.89
wmcodec,3,19,chinese:SSB0033,2,dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_02.wav,"[24452, 5092, 3988]",24452,4.3089,0.9871,21.33,21.332726,21.335582,0.0027260000000026,4.63903511,21.33
wmcodec,3,20,chinese:SSB0033,3,dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_03.wav,"[50433, 52785, 48195]",50433,4.4767,0.992,20.75,20.746487,20.756229,0.0035130000000016,4.76809633,20.75
wmcodec,3,21,chinese:SSB0038,1,dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_01.wav,"[29611, 48117, 45145]",29611,4.426,0.9905,18.53,18.528214,18.479633,0.0017860000000027,4.77197315,18.53
wmcodec,3,22,chinese:SSB0038,2,dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_02.wav,"[46624, 4923, 16868]",46624,4.3445,0.9899,16.65,16.649727,16.742105,0.0002729999999999,4.63723174,16.65
wmcodec,3,23,chinese:SSB0038,3,dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_03.wav,"[20250, 8528, 61625]",20250,4.2125,0.9862,17.1,17.103126,17.186669,0.0031259999999981,4.6345458,17.1
wmcodec,3,24,chinese:SSB0043,1,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_01.wav,"[63794, 53586, 50819]",63794,4.0689,0.9765,14.9,14.897319,14.945658,0.0026810000000008,4.4038906,14.9
wmcodec,3,25,chinese:SSB0043,2,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_02.wav,"[17799, 12707, 22060]",17799,4.2334,0.978,16.16,16.155766,16.257939,0.0042340000000002,4.53697744,16.16
wmcodec,3,26,chinese:SSB0043,3,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_03.wav,"[17049, 56354, 13073]",17049,4.2283,0.9817,17.17,17.171033,17.237194,0.0010329999999996,4.58200445,17.17
wmcodec,3,27,chinese:SSB0057,1,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_01.wav,"[14231, 64930, 33376]",14231,4.3776,0.9895,17.25,17.25234,17.321569,0.0023400000000002,4.63221483,17.25
wmcodec,3,28,chinese:SSB0057,2,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_02.wav,"[33224, 26712, 62684]",33224,4.4592,0.9921,16.0,15.997066,16.104436,0.0029339999999997,4.72875227,16.0
wmcodec,3,29,chinese:SSB0057,3,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_03.wav,"[21467, 64179, 40472]",21467,4.4058,0.9884,17.32,17.320609,17.398521,0.0006090000000007,4.70252406,17.32
wmcodec,3,30,chinese:SSB0073,1,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_01.wav,"[21953, 23846, 35618]",21953,4.3772,0.9863,15.58,15.582901,15.677756,0.0029009999999995,4.7002798,15.58
wmcodec,3,31,chinese:SSB0073,2,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_02.wav,"[33968, 54133, 32439]",33968,4.325,0.986,16.61,16.607263,16.679171,0.0027369999999997,4.70087911,16.61
wmcodec,3,32,chinese:SSB0073,3,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_03.wav,"[6067, 22253, 14034]",6067,4.3636,0.9874,15.77,15.765676,15.848303,0.0043240000000004,4.69492844,15.77
wmcodec,3,33,chinese:SSB0080,1,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_01.wav,"[45419, 6345, 64427]",45419,4.4536,0.9865,17.27,17.269827,17.267906,0.0001730000000002,4.75670941,17.27
wmcodec,3,34,chinese:SSB0080,2,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_02.wav,"[18802, 13336, 54529]",18802,4.3061,0.9858,17.93,17.934736,17.937257,0.0047360000000011,4.67803876,17.93
wmcodec,3,35,chinese:SSB0080,3,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_03.wav,"[28406, 51944, 25946]",28406,4.3571,0.9889,16.47,16.47359,16.553212,0.0035900000000026,4.67920897,16.47
wmcodec,3,36,chinese:SSB0112,1,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_01.wav,"[11292, 3621, 21291]",11292,4.4188,0.9895,15.95,15.948679,16.057477,0.001320999999999,4.68687932,15.95
wmcodec,3,37,chinese:SSB0112,2,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_02.wav,"[23378, 35252, 40364]",23378,4.4577,0.9906,15.24,15.238335,15.363834,0.0016650000000009,4.71530105,15.24
wmcodec,3,38,chinese:SSB0112,3,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_03.wav,"[1546, 4350, 23447]",1546,4.4351,0.9892,16.18,16.184501,16.280593,0.0045010000000011,4.64545693,16.18
wmcodec,3,39,chinese:SSB0122,1,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_01.wav,"[22771, 15123, 16883]",22771,4.5114,0.9916,16.49,16.493326,16.588737,0.0033260000000012,4.78616792,16.49
wmcodec,3,40,chinese:SSB0122,2,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_02.wav,"[47913, 13460, 43962]",47913,4.4287,0.9892,18.23,18.228935,18.283975,0.0010650000000005,4.66254984,18.23
wmcodec,3,41,chinese:SSB0122,3,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_03.wav,"[3156, 24895, 54310]",3156,4.3713,0.9924,18.74,18.743984,18.801205,0.0039840000000026,4.77371382,18.74
wmcodec,3,42,chinese:SSB0133,1,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,"[4018, 22596, 54739]",4018,4.3542,0.9882,17.43,17.433352,17.435894,0.0033519999999995,4.64124397,17.43
wmcodec,3,43,chinese:SSB0133,2,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,"[55244, 21851, 5570]",55244,4.3423,0.9887,17.58,17.581279,17.655865,0.0012790000000002,4.65894152,17.58
wmcodec,3,44,chinese:SSB0133,3,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_03.wav,"[7576, 12646, 41552]",7576,4.288,0.989,18.11,18.113578,18.16144,0.0035780000000009,4.60447546,18.11
wmcodec,3,45,chinese:SSB0139,1,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,"[7285, 38493, 9249]",7285,4.4665,0.9945,18.49,18.488715,18.534493,0.0012849999999993,4.76752359,18.49
wmcodec,3,46,chinese:SSB0139,2,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_02.wav,"[12063, 63687, 8651]",12063,4.4599,0.9953,18.05,18.046822,18.10883,0.0031780000000019,4.70268365,18.05
wmcodec,3,47,chinese:SSB0139,3,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_03.wav,"[35431, 45804, 16633]",35431,4.4994,0.9933,17.97,17.969092,18.027952,0.000907999999999,4.85716346,17.97
wmcodec,3,48,chinese:SSB0145,1,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_01.wav,"[40802, 56891, 41770]",40802,4.3872,0.9867,16.18,16.178863,16.272837,0.0011369999999999,4.69889848,16.18
wmcodec,3,49,chinese:SSB0145,2,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,"[24750, 17261, 9072]",24750,4.3439,0.9911,17.53,17.532698,17.608669,0.0026979999999987,4.75909765,17.53
wmcodec,3,50,chinese:SSB0145,3,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,"[27197, 59278, 50417]",27197,4.4235,0.9918,16.32,16.320132,16.418102,0.0001320000000006,4.73941656,16.32
wmcodec,3,51,chinese:SSB0149,1,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,"[60547, 44504, 65263]",60547,4.3777,0.9891,13.17,13.16723,13.371445,0.0027699999999999,4.70377935,13.17
wmcodec,3,52,chinese:SSB0149,2,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_02.wav,"[41988, 35584, 16984]",41988,4.3823,0.988,13.45,13.452302,13.643542,0.0023020000000002,4.7050466,13.45
wmcodec,3,53,chinese:SSB0149,3,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_03.wav,"[28720, 35700, 57188]",28720,4.3229,0.9904,13.85,13.849624,14.024016,0.0003759999999992,4.66706866,13.85
wmcodec,3,54,chinese:SSB0193,1,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_01.wav,"[26173, 5588, 38698]",26173,4.3444,0.9868,15.19,15.188859,15.304543,0.0011409999999987,4.59988153,15.19
wmcodec,3,55,chinese:SSB0193,2,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_02.wav,"[23790, 36633, 24548]",23790,4.3413,0.9864,14.86,14.855056,14.942214,0.004944,4.5566627,14.86
wmcodec,3,56,chinese:SSB0193,3,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_03.wav,"[20458, 65007, 50792]",20458,4.3642,0.9876,14.68,14.676881,14.772642,0.0031189999999998,4.64745829,14.68
wmcodec,3,57,chinese:SSB0197,1,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_01.wav,"[63754, 35555, 30889]",63754,4.4391,0.986,16.8,16.802503,16.82257,0.0025030000000008,4.6917138,16.8
wmcodec,3,58,chinese:SSB0197,2,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_02.wav,"[40093, 62136, 64653]",40093,4.2138,0.9834,16.74,16.741965,16.761656,0.0019650000000019,4.61325489,16.74
wmcodec,3,59,chinese:SSB0197,3,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_03.wav,"[37164, 45119, 21749]",37164,4.2745,0.9839,15.22,15.22446,15.344185,0.0044599999999999,4.62937157,15.22
wmcodec,3,60,chinese:SSB0200,1,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_01.wav,"[23731, 56789, 22647]",23731,4.2821,0.9805,14.36,14.363472,14.516676,0.0034720000000003,4.48821201,14.36
wmcodec,3,61,chinese:SSB0200,2,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_02.wav,"[51556, 49697, 61572]",51556,4.2824,0.9855,15.16,15.16065,15.180064,0.0006500000000002,4.51731394,15.16
wmcodec,3,62,chinese:SSB0200,3,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_03.wav,"[22893, 38134, 56565]",22893,4.3477,0.9829,17.34,17.343751,17.41316,0.0037510000000011,4.5331729,17.34
wmcodec,3,63,chinese:SSB0241,1,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_01.wav,"[6431, 39195, 19377]",6431,4.4275,0.9903,16.25,16.249383,16.350692,0.0006169999999983,4.76536218,16.25
wmcodec,3,64,chinese:SSB0241,2,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,"[51323, 45476, 15447]",51323,4.4054,0.9908,15.47,15.470236,15.586523,0.0002359999999992,4.7471741,15.47
wmcodec,3,65,chinese:SSB0241,3,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,"[47359, 4311, 55471]",47359,4.4444,0.9914,15.88,15.879659,15.985808,0.0003410000000005,4.76661294,15.88
wmcodec,3,66,chinese:SSB0246,1,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,"[50874, 46944, 35090]",50874,4.2657,0.9864,17.09,17.093481,16.984801,0.0034810000000007,4.6328915,17.09
wmcodec,3,67,chinese:SSB0246,2,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_02.wav,"[20521, 17804, 28829]",20521,4.4366,0.9897,18.0,18.00383,18.06987,0.0038300000000006,4.71610051,18.0
wmcodec,3,68,chinese:SSB0246,3,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_03.wav,"[9271, 1645, 16545]",9271,4.297,0.9852,16.83,16.829891,16.90727,0.0001089999999983,4.53644576,16.83
wmcodec,3,69,chinese:SSB0261,1,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_01.wav,"[65089, 55193, 1861]",65089,4.3417,0.9835,15.22,15.215414,15.335597,0.0045859999999997,4.71543878,15.22
wmcodec,3,70,chinese:SSB0261,2,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_02.wav,"[57428, 30257, 57338]",57428,4.4119,0.9874,16.49,16.489853,16.578104,0.0001469999999983,4.75676527,16.49
wmcodec,3,71,chinese:SSB0261,3,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_03.wav,"[56572, 36386, 43162]",56572,4.3557,0.9833,13.84,13.841573,14.005951,0.0015730000000004,4.79780219,13.84
wmcodec,3,72,chinese:SSB0267,1,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_01.wav,"[10925, 29134, 64119]",10925,4.2857,0.9835,18.54,18.54285,18.602833,0.0028500000000022,4.63520505,18.54
wmcodec,3,73,chinese:SSB0267,2,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_02.wav,"[1920, 44564, 9684]",1920,4.1883,0.9846,14.93,14.9261,15.050859,0.0038999999999997,4.64622899,14.93
wmcodec,3,74,chinese:SSB0267,3,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_03.wav,"[43338, 8461, 10311]",43338,4.1027,0.986,16.22,16.217721,16.293172,0.0022789999999979,4.64957401,16.22
wmcodec,3,75,chinese:SSB0273,1,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_01.wav,"[7189, 50429, 38534]",7189,4.2926,0.9895,17.97,17.968783,18.034735,0.0012170000000004,4.76235631,17.97
wmcodec,3,76,chinese:SSB0273,2,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_02.wav,"[2740, 54099, 47794]",2740,4.4561,0.9932,19.49,19.491215,19.537585,0.0012150000000019,4.67213112,19.49
wmcodec,3,77,chinese:SSB0273,3,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_03.wav,"[39046, 55759, 18997]",39046,4.4117,0.9901,19.18,19.177271,19.196957,0.0027289999999986,4.74333359,19.18
wmcodec,3,78,chinese:SSB0287,1,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_01.wav,"[12367, 30785, 62113]",12367,4.2925,0.9889,14.13,14.127052,14.285755,0.0029479999999999,4.73139193,14.13
wmcodec,3,79,chinese:SSB0287,2,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_02.wav,"[49122, 40686, 38846]",49122,4.3325,0.9841,13.66,13.658989,13.832011,0.001011,4.54882776,13.66
wmcodec,3,80,chinese:SSB0287,3,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_03.wav,"[37391, 17514, 23059]",37391,4.2171,0.9846,13.93,13.926947,14.09929,0.0030529999999995,4.54233854,13.93
wmcodec,3,81,chinese:SSB0288,1,dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_01.wav,"[22833, 52268, 25165]",22833,4.3768,0.9894,17.27,17.271332,17.347988,0.0013320000000014,4.5941387,17.27
wmcodec,3,82,chinese:SSB0288,2,dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_02.wav,"[13365, 39430, 46873]",13365,4.2965,0.987,15.95,15.954619,16.062843,0.0046189999999999,4.59749125,15.95
wmcodec,3,83,chinese:SSB0288,3,dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_03.wav,"[14343, 21903, 60245]",14343,4.2416,0.9891,16.9,16.899173,16.974981,0.0008269999999974,4.54057493,16.9
wmcodec,3,84,chinese:SSB0299,1,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_01.wav,"[8141, 49347, 26451]",8141,4.3493,0.9902,15.89,15.893718,15.992354,0.0037179999999992,4.72398616,15.89
wmcodec,3,85,chinese:SSB0299,2,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_02.wav,"[42525, 55843, 40693]",42525,4.3928,0.9889,15.67,15.673848,15.785437,0.0038479999999996,4.71962159,15.67
wmcodec,3,86,chinese:SSB0299,3,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_03.wav,"[40794, 14182, 53410]",40794,4.3501,0.9882,15.36,15.363674,15.470114,0.0036740000000001,4.697973,15.36
wmcodec,3,87,chinese:SSB0307,1,dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_01.wav,"[63643, 21962, 33696]",63643,4.2624,0.9814,15.3,15.304283,15.412713,0.0042829999999991,4.51935698,15.3
wmcodec,3,88,chinese:SSB0307,2,dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_02.wav,"[47696, 40195, 20474]",47696,4.4201,0.9873,16.72,16.723471,16.787157,0.0034710000000011,4.62527068,16.72
wmcodec,3,89,chinese:SSB0307,3,dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_03.wav,"[863, 37181, 22487]",863,4.414,0.9855,16.7,16.702467,16.789338,0.0024669999999993,4.56966608,16.7
wmcodec,3,90,chinese:SSB0309,1,dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_01.wav,"[55699, 45935, 51832]",55699,4.3941,0.9904,17.78,17.776906,17.845332,0.0030940000000008,4.69292991,17.78
wmcodec,3,91,chinese:SSB0309,2,dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_02.wav,"[36069, 40570, 49754]",36069,4.3823,0.9925,18.21,18.206034,18.267498,0.0039660000000019,4.72056745,18.21
wmcodec,3,92,chinese:SSB0309,3,dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_03.wav,"[31566, 464, 43786]",31566,4.289,0.9924,17.1,17.096822,17.123795,0.0031780000000019,4.77458031,17.1
