model,K,spk,local_t,gi,restart,start_id,objective,weights
wmcodec,8,chinese:SSB0005,0,0,2,4,0.0001522159,0.04393209;0.16939696;0.11327108;0.05996220;0.14252593;0.17493172;0.14911738;0.14686264
wmcodec,8,chinese:SSB0005,0,0,2,5,0.0001522159,0.04410618;0.16926685;0.11316728;0.06018954;0.14267960;0.17483287;0.14896286;0.14679483
wmcodec,8,chinese:SSB0005,0,0,2,6,0.0001522159,0.04387100;0.16939747;0.11327153;0.06013451;0.14259107;0.17487679;0.14902313;0.14683451
wmcodec,8,chinese:SSB0005,0,0,3,0,0.0001522159,0.04401112;0.16931804;0.11320606;0.06013683;0.14252345;0.17484334;0.14899139;0.14696976
wmcodec,8,chinese:SSB0005,0,0,3,1,0.0001522159,0.04393325;0.16935913;0.11329507;0.06005357;0.14249568;0.17492645;0.14910319;0.14683367
wmcodec,8,chinese:SSB0005,0,0,3,2,0.0001522159,0.04399413;0.16931609;0.11316934;0.06016176;0.14256549;0.17481470;0.14902065;0.14695785
wmcodec,8,chinese:SSB0005,0,0,3,3,0.0001522159,0.04408348;0.16936592;0.11315533;0.06021755;0.14266496;0.17480680;0.14892928;0.14677669
wmcodec,8,chinese:SSB0005,0,0,3,4,0.0001522159,0.04398351;0.16931355;0.11317834;0.06016019;0.14257002;0.17482133;0.14900622;0.14696685
wmcodec,8,chinese:SSB0005,0,0,3,5,0.0001522159,0.04390059;0.16943356;0.11314871;0.06011159;0.14241019;0.17483671;0.14911940;0.14703924
wmcodec,8,chinese:SSB0005,0,0,3,6,0.0001522159,0.04393325;0.16935913;0.11329507;0.06005357;0.14249568;0.17492645;0.14910319;0.14683367
wmcodec,8,chinese:SSB0009,0,1,0,0,0.0001947964,0.06274334;0.16374017;0.19421343;0.07076296;0.13631085;0.12823299;0.11824790;0.12574836
wmcodec,8,chinese:SSB0009,0,1,0,1,0.0001947964,0.06269192;0.16382884;0.19420547;0.07072349;0.13635119;0.12820024;0.11828721;0.12571164
wmcodec,8,chinese:SSB0009,0,1,0,2,0.0001947964,0.06277835;0.16380081;0.19418083;0.07074663;0.13628692;0.12823198;0.11829416;0.12568033
wmcodec,8,chinese:SSB0009,0,1,0,3,0.0001947964,0.06279040;0.16368611;0.19424383;0.07080392;0.13632937;0.12820615;0.11815888;0.12578134
wmcodec,8,chinese:SSB0009,0,1,0,4,0.0001947964,0.06272042;0.16377216;0.19419671;0.07078263;0.13623927;0.12828268;0.11823818;0.12576795
wmcodec,8,chinese:SSB0009,0,1,0,5,0.0001947964,0.06277427;0.16377532;0.19426160;0.07069436;0.13637890;0.12817601;0.11822061;0.12571894
wmcodec,8,chinese:SSB0009,0,1,0,6,0.0001947964,0.06279936;0.16377004;0.19430223;0.07073977;0.13631071;0.12826809;0.11809432;0.12571547
wmcodec,8,chinese:SSB0009,0,1,1,0,0.0001947964,0.06274334;0.16374017;0.19421343;0.07076296;0.13631085;0.12823299;0.11824790;0.12574836
wmcodec,8,chinese:SSB0009,0,1,1,1,0.0001947964,0.06269192;0.16382884;0.19420547;0.07072349;0.13635119;0.12820024;0.11828721;0.12571164
wmcodec,8,chinese:SSB0009,0,1,1,2,0.0001947964,0.06274747;0.16373180;0.19421602;0.07075958;0.13632268;0.12822795;0.11825200;0.12574250
wmcodec,8,chinese:SSB0009,0,1,1,3,0.0001947964,0.06269192;0.16382884;0.19420547;0.07072349;0.13635119;0.12820024;0.11828721;0.12571164
